data_date,target_lag_1,target_lag_2,target_lag_3,target_lag_5,target_lag_7,target_lag_14,target_lag_21,target_lag_30,target_lag_60,target_lag_90,target_lag_180,target_lag_365,target_diff_1,target_diff_7,target_pct_1,target_pct_7
data_date,标的滞后1日,标的滞后2日,标的滞后3日,标的滞后5日,标的滞后7日,标的滞后14日,标的滞后21日,标的滞后30日,标的滞后60日,标的滞后90日,标的滞后180日,标的滞后365日,标的差分(lag=1),标的差分(lag=7),标的变化率(lag=1),标的变化率(lag=7)
2017/11/2,13594.000000,13594.000000,13594.000000,13594.000000,13178.000000,13147.000000,13357.000000,13357.000000,13419.000000,14037.000000,13606.000000,10829.000000,0.000000,416.000000,0.000000,0.031568
2017/11/3,13594.000000,13594.000000,13594.000000,13594.000000,,13178.000000,13147.000000,13357.000000,13419.000000,14037.000000,13606.000000,10829.000000,148.000000,,0.010887,
2017/11/4,13742.000000,13594.000000,13594.000000,13594.000000,13594.000000,13178.000000,13147.000000,13357.000000,13419.000000,14037.000000,13606.000000,11119.000000,0.000000,148.000000,0.000000,0.010887
2017/11/5,13742.000000,13742.000000,13594.000000,13594.000000,13594.000000,13178.000000,13147.000000,13357.000000,13419.000000,14037.000000,13606.000000,11119.000000,0.000000,148.000000,0.000000,0.010887
2017/11/6,13742.000000,13742.000000,13742.000000,13594.000000,13594.000000,13178.000000,13147.000000,13357.000000,13419.000000,14037.000000,13606.000000,11119.000000,0.000000,148.000000,0.000000,0.010887
2017/11/7,13742.000000,13742.000000,13742.000000,13594.000000,13594.000000,13178.000000,13147.000000,13357.000000,13390.000000,14037.000000,13606.000000,11119.000000,0.000000,148.000000,0.000000,0.010887
2017/11/8,13742.000000,13742.000000,13742.000000,13742.000000,13594.000000,13178.000000,13147.000000,13357.000000,13390.000000,14037.000000,13793.000000,11119.000000,0.000000,148.000000,0.000000,0.010887
2017/11/9,13742.000000,13742.000000,13742.000000,13742.000000,13594.000000,13178.000000,13147.000000,13357.000000,13390.000000,13834.000000,13793.000000,11119.000000,0.000000,148.000000,0.000000,0.010887
2017/11/10,13742.000000,13742.000000,13742.000000,13742.000000,13742.000000,,13178.000000,13357.000000,13390.000000,13834.000000,13793.000000,11119.000000,99.699997,99.699997,0.007255,0.007255
2017/11/11,13841.700195,13742.000000,13742.000000,13742.000000,13742.000000,13594.000000,13178.000000,13357.000000,13390.000000,13834.000000,13793.000000,10909.000000,0.000000,99.699997,0.000000,0.007255
2017/11/12,13841.700195,13841.700195,13742.000000,13742.000000,13742.000000,13594.000000,13178.000000,13147.000000,13390.000000,13834.000000,13793.000000,10909.000000,0.000000,99.699997,0.000000,0.007255
2017/11/13,13841.700195,13841.700195,13841.700195,13742.000000,13742.000000,13594.000000,13178.000000,13147.000000,13390.000000,13834.000000,13793.000000,10909.000000,0.000000,99.699997,0.000000,0.007255
2017/11/14,13841.700195,13841.700195,13841.700195,13742.000000,13742.000000,13594.000000,13178.000000,13147.000000,13261.000000,13834.000000,13793.000000,10909.000000,0.000000,99.699997,0.000000,0.007255
2017/11/15,13841.700195,13841.700195,13841.700195,13841.700195,13742.000000,13594.000000,13178.000000,13147.000000,13261.000000,13834.000000,13942.000000,10909.000000,0.000000,99.699997,0.000000,0.007255
2017/11/16,13841.700195,13841.700195,13841.700195,13841.700195,13742.000000,13594.000000,13178.000000,13147.000000,13261.000000,13635.000000,13942.000000,10909.000000,0.000000,99.699997,0.000000,0.007255
2017/11/17,13841.700195,13841.700195,13841.700195,13841.700195,13841.700195,13742.000000,,13147.000000,13261.000000,13635.000000,13942.000000,10909.000000,-26.400000,-26.400000,-0.001907,-0.001907
2017/11/18,13815.299805,13841.700195,13841.700195,13841.700195,13841.700195,13742.000000,13594.000000,13147.000000,13261.000000,13635.000000,13942.000000,11135.000000,0.000000,-26.400000,0.000000,-0.001907
2017/11/19,13815.299805,13815.299805,13841.700195,13841.700195,13841.700195,13742.000000,13594.000000,13178.000000,13261.000000,13635.000000,13942.000000,11135.000000,0.000000,-26.400000,0.000000,-0.001907
2017/11/20,13815.299805,13815.299805,13815.299805,13841.700195,13841.700195,13742.000000,13594.000000,13178.000000,13261.000000,13635.000000,13942.000000,11135.000000,0.000000,-26.400000,0.000000,-0.001907
2017/11/21,13815.299805,13815.299805,13815.299805,13841.700195,13841.700195,13742.000000,13594.000000,13178.000000,13174.000000,13635.000000,13942.000000,11135.000000,0.000000,-26.400000,0.000000,-0.001907
2017/11/22,13815.299805,13815.299805,13815.299805,13815.299805,13841.700195,13742.000000,13594.000000,13178.000000,13174.000000,13635.000000,14027.000000,11135.000000,0.000000,-26.400000,0.000000,-0.001907
2017/11/23,13815.299805,13815.299805,13815.299805,13815.299805,13841.700195,13742.000000,13594.000000,13178.000000,13174.000000,13473.000000,14027.000000,11135.000000,0.000000,-26.400000,0.000000,-0.001907
2017/11/24,13815.299805,13815.299805,13815.299805,13815.299805,13815.299805,13841.700195,13742.000000,13178.000000,13174.000000,13473.000000,14027.000000,11135.000000,169.600006,169.600006,0.012276,0.012276
2017/11/25,13984.900391,13815.299805,13815.299805,13815.299805,13815.299805,13841.700195,13742.000000,13178.000000,13174.000000,13473.000000,14027.000000,11073.000000,0.000000,169.600006,0.000000,0.012276
2017/11/26,13984.900391,13984.900391,13815.299805,13815.299805,13815.299805,13841.700195,13742.000000,,13174.000000,13473.000000,14027.000000,11073.000000,0.000000,169.600006,0.000000,0.012276
2017/11/27,13984.900391,13984.900391,13984.900391,13815.299805,13815.299805,13841.700195,13742.000000,13594.000000,13174.000000,13473.000000,14027.000000,11073.000000,0.000000,169.600006,0.000000,0.012276
2017/11/28,13984.900391,13984.900391,13984.900391,13815.299805,13815.299805,13841.700195,13742.000000,13594.000000,13357.000000,13473.000000,14027.000000,11073.000000,0.000000,169.600006,0.000000,0.012276
2017/11/29,13984.900391,13984.900391,13984.900391,13984.900391,13815.299805,13841.700195,13742.000000,13594.000000,13357.000000,13473.000000,14014.000000,11073.000000,0.000000,169.600006,0.000000,0.012276
2017/11/30,13984.900391,13984.900391,13984.900391,13984.900391,13815.299805,13841.700195,13742.000000,13594.000000,13357.000000,13419.000000,14014.000000,11073.000000,0.000000,169.600006,0.000000,0.012276
2017/12/1,13984.900391,13984.900391,13984.900391,13984.900391,13984.900391,13815.299805,13841.700195,13594.000000,13357.000000,13419.000000,14014.000000,11073.000000,150.600006,150.600006,0.010769,0.010769
2017/12/2,14135.500000,13984.900391,13984.900391,13984.900391,13984.900391,13815.299805,13841.700195,13594.000000,13357.000000,13419.000000,14014.000000,11212.000000,0.000000,150.600006,0.000000,0.010769
2017/12/3,14135.500000,14135.500000,13984.900391,13984.900391,13984.900391,13815.299805,13841.700195,13742.000000,13357.000000,13419.000000,14014.000000,11212.000000,0.000000,150.600006,0.000000,0.010769
2017/12/4,14135.500000,14135.500000,14135.500000,13984.900391,13984.900391,13815.299805,13841.700195,13742.000000,13357.000000,13419.000000,14014.000000,11212.000000,0.000000,150.600006,0.000000,0.010769
2017/12/5,14135.500000,14135.500000,14135.500000,13984.900391,13984.900391,13815.299805,13841.700195,13742.000000,13357.000000,13419.000000,14014.000000,11212.000000,0.000000,150.600006,0.000000,0.010769
2017/12/6,14135.500000,14135.500000,14135.500000,14135.500000,13984.900391,13815.299805,13841.700195,13742.000000,13357.000000,13419.000000,,11212.000000,0.000000,150.600006,0.000000,0.010769
2017/12/7,14135.500000,14135.500000,14135.500000,14135.500000,13984.900391,13815.299805,13841.700195,13742.000000,13357.000000,13390.000000,14411.000000,11212.000000,0.000000,150.600006,0.000000,0.010769
2017/12/8,14135.500000,14135.500000,14135.500000,14135.500000,14135.500000,13984.900391,13815.299805,13742.000000,13357.000000,13390.000000,14411.000000,11212.000000,82.099998,82.099998,0.005808,0.005808
2017/12/9,14217.599609,14135.500000,14135.500000,14135.500000,14135.500000,13984.900391,13815.299805,13742.000000,13357.000000,13390.000000,14411.000000,11243.000000,0.000000,82.099998,0.000000,0.005808
2017/12/10,14217.599609,14217.599609,14135.500000,14135.500000,14135.500000,13984.900391,13815.299805,13841.700195,13357.000000,13390.000000,14411.000000,11243.000000,0.000000,82.099998,0.000000,0.005808
2017/12/11,14217.599609,14217.599609,14217.599609,14135.500000,14135.500000,13984.900391,13815.299805,13841.700195,13357.000000,13390.000000,14411.000000,11243.000000,0.000000,82.099998,0.000000,0.005808
2017/12/12,14217.599609,14217.599609,14217.599609,14135.500000,14135.500000,13984.900391,13815.299805,13841.700195,13147.000000,13390.000000,14411.000000,11243.000000,0.000000,82.099998,0.000000,0.005808
2017/12/13,14217.599609,14217.599609,14217.599609,14217.599609,14135.500000,13984.900391,13815.299805,13841.700195,13147.000000,13390.000000,14236.000000,11243.000000,0.000000,82.099998,0.000000,0.005808
2017/12/14,14217.599609,14217.599609,14217.599609,14217.599609,14135.500000,13984.900391,13815.299805,13841.700195,13147.000000,13261.000000,14236.000000,11243.000000,0.000000,82.099998,0.000000,0.005808
2017/12/15,14217.599609,14217.599609,14217.599609,14217.599609,14217.599609,14135.500000,13984.900391,13841.700195,13147.000000,13261.000000,14236.000000,11243.000000,121.099998,121.099998,0.008518,0.008518
2017/12/16,14338.700195,14217.599609,14217.599609,14217.599609,14217.599609,14135.500000,13984.900391,13841.700195,13147.000000,13261.000000,14236.000000,11299.000000,0.000000,121.099998,0.000000,0.008518
2017/12/17,14338.700195,14338.700195,14217.599609,14217.599609,14217.599609,14135.500000,13984.900391,13815.299805,13147.000000,13261.000000,14236.000000,11299.000000,0.000000,121.099998,0.000000,0.008518
2017/12/18,14338.700195,14338.700195,14338.700195,14217.599609,14217.599609,14135.500000,13984.900391,13815.299805,13147.000000,13261.000000,14236.000000,11299.000000,0.000000,121.099998,0.000000,0.008518
2017/12/19,14338.700195,14338.700195,14338.700195,14217.599609,14217.599609,14135.500000,13984.900391,13815.299805,13178.000000,13261.000000,14236.000000,11299.000000,0.000000,121.099998,0.000000,0.008518
2017/12/20,14338.700195,14338.700195,14338.700195,14338.700195,14217.599609,14135.500000,13984.900391,13815.299805,13178.000000,13261.000000,14539.000000,11299.000000,0.000000,121.099998,0.000000,0.008518
2017/12/21,14338.700195,14338.700195,14338.700195,14338.700195,14217.599609,14135.500000,13984.900391,13815.299805,13178.000000,13174.000000,14539.000000,11299.000000,0.000000,121.099998,0.000000,0.008518
2017/12/22,14338.700195,14338.700195,14338.700195,14338.700195,14338.700195,14217.599609,14135.500000,13815.299805,13178.000000,13174.000000,14539.000000,11299.000000,198.300003,198.300003,0.013830,0.013830
2017/12/23,14537.000000,14338.700195,14338.700195,14338.700195,14338.700195,14217.599609,14135.500000,13815.299805,13178.000000,13174.000000,14539.000000,11165.000000,0.000000,198.300003,0.000000,0.013830
2017/12/24,14537.000000,14537.000000,14338.700195,14338.700195,14338.700195,14217.599609,14135.500000,13984.900391,13178.000000,13174.000000,14539.000000,11165.000000,0.000000,198.300003,0.000000,0.013830
2017/12/25,14537.000000,14537.000000,14537.000000,14338.700195,14338.700195,14217.599609,14135.500000,13984.900391,13178.000000,13174.000000,14539.000000,11165.000000,0.000000,198.300003,0.000000,0.013830
2017/12/26,14537.000000,14537.000000,14537.000000,14338.700195,14338.700195,14217.599609,14135.500000,13984.900391,,13174.000000,14539.000000,11165.000000,0.000000,198.300003,0.000000,0.013830
2017/12/27,14537.000000,14537.000000,14537.000000,14537.000000,14338.700195,14217.599609,14135.500000,13984.900391,13594.000000,13174.000000,14413.000000,11165.000000,0.000000,198.300003,0.000000,0.013830
2017/12/28,14537.000000,14537.000000,14537.000000,14537.000000,14338.700195,14217.599609,14135.500000,13984.900391,13594.000000,13357.000000,14413.000000,11165.000000,0.000000,198.300003,0.000000,0.013830
2017/12/29,14537.000000,14537.000000,14537.000000,14537.000000,14537.000000,14338.700195,14217.599609,13984.900391,13594.000000,13357.000000,14413.000000,11165.000000,118.099998,118.099998,0.008124,0.008124
2017/12/30,14655.099609,14537.000000,14537.000000,14537.000000,14537.000000,14338.700195,14217.599609,13984.900391,13594.000000,13357.000000,14413.000000,11439.000000,0.000000,118.099998,0.000000,0.008124
2017/12/31,14655.099609,14655.099609,14537.000000,14537.000000,14537.000000,14338.700195,14217.599609,14135.500000,13594.000000,13357.000000,14413.000000,11439.000000,0.000000,118.099998,0.000000,0.008124
2018/1/1,14655.099609,14655.099609,14655.099609,14537.000000,14537.000000,14338.700195,14217.599609,14135.500000,13594.000000,13357.000000,14413.000000,11439.000000,0.000000,118.099998,0.000000,0.008124
2018/1/2,14655.099609,14655.099609,14655.099609,14537.000000,14537.000000,14338.700195,14217.599609,14135.500000,13742.000000,13357.000000,14413.000000,11439.000000,0.000000,118.099998,0.000000,0.008124
2018/1/3,14655.099609,14655.099609,14655.099609,14655.099609,14537.000000,14338.700195,14217.599609,14135.500000,13742.000000,13357.000000,14229.000000,11439.000000,0.000000,118.099998,0.000000,0.008124
2018/1/4,14655.099609,14655.099609,14655.099609,14655.099609,14537.000000,14338.700195,14217.599609,14135.500000,13742.000000,13357.000000,14229.000000,11439.000000,0.000000,118.099998,0.000000,0.008124
2018/1/5,14655.099609,14655.099609,14655.099609,14655.099609,14655.099609,14537.000000,14338.700195,14135.500000,13742.000000,13357.000000,14229.000000,11439.000000,268.100006,268.100006,0.018294,0.018294
2018/1/6,14923.200195,14655.099609,14655.099609,14655.099609,14655.099609,14537.000000,14338.700195,14135.500000,13742.000000,13357.000000,14229.000000,11732.000000,0.000000,268.100006,0.000000,0.018294
2018/1/7,14923.200195,14923.200195,14655.099609,14655.099609,14655.099609,14537.000000,14338.700195,14217.599609,13742.000000,13357.000000,14229.000000,11732.000000,0.000000,268.100006,0.000000,0.018294
2018/1/8,14923.200195,14923.200195,14923.200195,14655.099609,14655.099609,14537.000000,14338.700195,14217.599609,13742.000000,13357.000000,14229.000000,11732.000000,0.000000,268.100006,0.000000,0.018294
2018/1/9,14923.200195,14923.200195,14923.200195,14655.099609,14655.099609,14537.000000,14338.700195,14217.599609,13841.700195,13357.000000,14229.000000,11732.000000,0.000000,268.100006,0.000000,0.018294
2018/1/10,14923.200195,14923.200195,14923.200195,14923.200195,14655.099609,14537.000000,14338.700195,14217.599609,13841.700195,13357.000000,14287.000000,11732.000000,0.000000,268.100006,0.000000,0.018294
2018/1/11,14923.200195,14923.200195,14923.200195,14923.200195,14655.099609,14537.000000,14338.700195,14217.599609,13841.700195,13147.000000,14287.000000,11732.000000,0.000000,268.100006,0.000000,0.018294
2018/1/12,14923.200195,14923.200195,14923.200195,14923.200195,14923.200195,14655.099609,14537.000000,14217.599609,13841.700195,13147.000000,14287.000000,11732.000000,273.799988,273.799988,0.018347,0.018347
2018/1/13,15197.000000,14923.200195,14923.200195,14923.200195,14923.200195,14655.099609,14537.000000,14217.599609,13841.700195,13147.000000,14287.000000,11899.000000,0.000000,273.799988,0.000000,0.018347
2018/1/14,15197.000000,15197.000000,14923.200195,14923.200195,14923.200195,14655.099609,14537.000000,14338.700195,13841.700195,13147.000000,14287.000000,11899.000000,0.000000,273.799988,0.000000,0.018347
2018/1/15,15197.000000,15197.000000,15197.000000,14923.200195,14923.200195,14655.099609,14537.000000,14338.700195,13841.700195,13147.000000,14287.000000,11899.000000,0.000000,273.799988,0.000000,0.018347
2018/1/16,15197.000000,15197.000000,15197.000000,14923.200195,14923.200195,14655.099609,14537.000000,14338.700195,13815.299805,13147.000000,14287.000000,11899.000000,0.000000,273.799988,0.000000,0.018347
2018/1/17,15197.000000,15197.000000,15197.000000,15197.000000,14923.200195,14655.099609,14537.000000,14338.700195,13815.299805,13147.000000,14320.000000,11899.000000,0.000000,273.799988,0.000000,0.018347
2018/1/18,15197.000000,15197.000000,15197.000000,15197.000000,14923.200195,14655.099609,14537.000000,14338.700195,13815.299805,13178.000000,14320.000000,11899.000000,0.000000,273.799988,0.000000,0.018347
2018/1/19,15197.000000,15197.000000,15197.000000,15197.000000,15197.000000,14923.200195,14655.099609,14338.700195,13815.299805,13178.000000,14320.000000,11899.000000,163.860001,163.860001,0.010782,0.010782
2018/1/20,15360.860352,15197.000000,15197.000000,15197.000000,15197.000000,14923.200195,14655.099609,14338.700195,13815.299805,13178.000000,14320.000000,11951.000000,0.000000,163.860001,0.000000,0.010782
2018/1/21,15360.860352,15360.860352,15197.000000,15197.000000,15197.000000,14923.200195,14655.099609,14537.000000,13815.299805,13178.000000,14320.000000,11951.000000,0.000000,163.860001,0.000000,0.010782
2018/1/22,15360.860352,15360.860352,15360.860352,15197.000000,15197.000000,14923.200195,14655.099609,14537.000000,13815.299805,13178.000000,14320.000000,11951.000000,0.000000,163.860001,0.000000,0.010782
2018/1/23,15360.860352,15360.860352,15360.860352,15197.000000,15197.000000,14923.200195,14655.099609,14537.000000,13984.900391,13178.000000,14320.000000,11951.000000,0.000000,163.860001,0.000000,0.010782
2018/1/24,15360.860352,15360.860352,15360.860352,15360.860352,15197.000000,14923.200195,14655.099609,14537.000000,13984.900391,13178.000000,14231.000000,11951.000000,0.000000,163.860001,0.000000,0.010782
2018/1/25,15360.860352,15360.860352,15360.860352,15360.860352,15197.000000,14923.200195,14655.099609,14537.000000,13984.900391,,14231.000000,11951.000000,0.000000,163.860001,0.000000,0.010782
2018/1/26,15360.860352,15360.860352,15360.860352,15360.860352,15360.860352,15197.000000,14923.200195,14537.000000,13984.900391,13594.000000,14231.000000,11951.000000,-178.660004,-178.660004,-0.011631,-0.011631
2018/1/27,15182.200195,15360.860352,15360.860352,15360.860352,15360.860352,15197.000000,14923.200195,14537.000000,13984.900391,13594.000000,14231.000000,11951.000000,0.000000,-178.660004,0.000000,-0.011631
2018/1/28,15182.200195,15182.200195,15360.860352,15360.860352,15360.860352,15197.000000,14923.200195,14655.099609,13984.900391,13594.000000,14231.000000,11951.000000,0.000000,-178.660004,0.000000,-0.011631
2018/1/29,15182.200195,15182.200195,15182.200195,15360.860352,15360.860352,15197.000000,14923.200195,14655.099609,13984.900391,13594.000000,14231.000000,11951.000000,0.000000,-178.660004,0.000000,-0.011631
2018/1/30,15182.200195,15182.200195,15182.200195,15360.860352,15360.860352,15197.000000,14923.200195,14655.099609,14135.500000,13594.000000,14231.000000,11951.000000,0.000000,-178.660004,0.000000,-0.011631
2018/1/31,15182.200195,15182.200195,15182.200195,15182.200195,15360.860352,15197.000000,14923.200195,14655.099609,14135.500000,13594.000000,14037.000000,11951.000000,0.000000,-178.660004,0.000000,-0.011631
2018/2/1,15182.200195,15182.200195,15182.200195,15182.200195,15360.860352,15197.000000,14923.200195,14655.099609,14135.500000,13742.000000,14037.000000,11951.000000,0.000000,-178.660004,0.000000,-0.011631
2018/2/2,15182.200195,15182.200195,15182.200195,15182.200195,15182.200195,15360.860352,15197.000000,14655.099609,14135.500000,13742.000000,14037.000000,11951.000000,-39.400002,-39.400002,-0.002595,-0.002595
2018/2/3,15142.799805,15182.200195,15182.200195,15182.200195,15182.200195,15360.860352,15197.000000,14655.099609,14135.500000,13742.000000,14037.000000,11951.000000,0.000000,-39.400002,0.000000,-0.002595
2018/2/4,15142.799805,15142.799805,15182.200195,15182.200195,15182.200195,15360.860352,15197.000000,14923.200195,14135.500000,13742.000000,14037.000000,11951.000000,0.000000,-39.400002,0.000000,-0.002595
2018/2/5,15142.799805,15142.799805,15142.799805,15182.200195,15182.200195,15360.860352,15197.000000,14923.200195,14135.500000,13742.000000,14037.000000,11951.000000,0.000000,-39.400002,0.000000,-0.002595
2018/2/6,15142.799805,15142.799805,15142.799805,15182.200195,15182.200195,15360.860352,15197.000000,14923.200195,14217.599609,13742.000000,14037.000000,11951.000000,0.000000,-39.400002,0.000000,-0.002595
2018/2/7,15142.799805,15142.799805,15142.799805,15142.799805,15182.200195,15360.860352,15197.000000,14923.200195,14217.599609,13742.000000,13834.000000,11951.000000,0.000000,-39.400002,0.000000,-0.002595
2018/2/8,15142.799805,15142.799805,15142.799805,15142.799805,15182.200195,15360.860352,15197.000000,14923.200195,14217.599609,13841.700195,13834.000000,11951.000000,0.000000,-39.400002,0.000000,-0.002595
2018/2/9,15142.799805,15142.799805,15142.799805,15142.799805,15142.799805,15182.200195,15360.860352,14923.200195,14217.599609,13841.700195,13834.000000,11951.000000,95.300003,95.300003,0.006293,0.006293
2018/2/10,15238.099609,15142.799805,15142.799805,15142.799805,15142.799805,15182.200195,15360.860352,14923.200195,14217.599609,13841.700195,13834.000000,,0.000000,95.300003,0.000000,0.006293
2018/2/11,15238.099609,15238.099609,15142.799805,15142.799805,15142.799805,15182.200195,15360.860352,15197.000000,14217.599609,13841.700195,13834.000000,12820.000000,0.000000,95.300003,0.000000,0.006293
2018/2/12,15238.099609,15238.099609,15238.099609,15142.799805,15142.799805,15182.200195,15360.860352,15197.000000,14217.599609,13841.700195,13834.000000,12820.000000,0.000000,95.300003,0.000000,0.006293
2018/2/13,15238.099609,15238.099609,15238.099609,15142.799805,15142.799805,15182.200195,15360.860352,15197.000000,14338.700195,13841.700195,13834.000000,12820.000000,0.000000,95.300003,0.000000,0.006293
2018/2/14,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,15197.000000,14338.700195,13841.700195,13635.000000,12820.000000,0.000000,95.300003,0.000000,0.006293
2018/2/15,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,15197.000000,14338.700195,13815.299805,13635.000000,12820.000000,0.000000,95.300003,0.000000,0.006293
2018/2/16,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15197.000000,14338.700195,13815.299805,13635.000000,12820.000000,0.000000,0.000000,0.000000,0.000000
2018/2/17,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15197.000000,14338.700195,13815.299805,13635.000000,12931.000000,0.000000,0.000000,0.000000,0.000000
2018/2/18,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,14338.700195,13815.299805,13635.000000,12931.000000,0.000000,0.000000,0.000000,0.000000
2018/2/19,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,14338.700195,13815.299805,13635.000000,12931.000000,0.000000,0.000000,0.000000,0.000000
2018/2/20,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,14537.000000,13815.299805,13635.000000,12931.000000,0.000000,0.000000,0.000000,0.000000
2018/2/21,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,14537.000000,13815.299805,13473.000000,12931.000000,0.000000,0.000000,0.000000,0.000000
2018/2/22,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,15360.860352,14537.000000,13984.900391,13473.000000,12931.000000,0.000000,0.000000,0.000000,0.000000
2018/2/23,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15360.860352,14537.000000,13984.900391,13473.000000,12931.000000,,,,
2018/2/24,,15238.099609,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15360.860352,14537.000000,13984.900391,13473.000000,13081.000000,,509.899994,,0.033462
2018/2/25,15748.000000,,15238.099609,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,14537.000000,13984.900391,13473.000000,13081.000000,0.000000,509.899994,0.000000,0.033462
2018/2/26,15748.000000,15748.000000,,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,14537.000000,13984.900391,13473.000000,13081.000000,0.000000,509.899994,0.000000,0.033462
2018/2/27,15748.000000,15748.000000,15748.000000,15238.099609,15238.099609,15238.099609,15142.799805,15182.200195,14655.099609,13984.900391,13473.000000,13081.000000,0.000000,509.899994,0.000000,0.033462
2018/2/28,15748.000000,15748.000000,15748.000000,,15238.099609,15238.099609,15142.799805,15182.200195,14655.099609,13984.900391,13419.000000,13081.000000,0.000000,509.899994,0.000000,0.033462
2018/3/1,15748.000000,15748.000000,15748.000000,15748.000000,15238.099609,15238.099609,15142.799805,15182.200195,14655.099609,14135.500000,13419.000000,13081.000000,0.000000,509.899994,0.000000,0.033462
2018/3/2,15748.000000,15748.000000,15748.000000,15748.000000,,15238.099609,15238.099609,15182.200195,14655.099609,14135.500000,13419.000000,13081.000000,208.199997,,0.013221,
2018/3/3,15956.200195,15748.000000,15748.000000,15748.000000,15748.000000,15238.099609,15238.099609,15182.200195,14655.099609,14135.500000,13419.000000,13166.000000,0.000000,208.199997,0.000000,0.013221
2018/3/4,15956.200195,15956.200195,15748.000000,15748.000000,15748.000000,15238.099609,15238.099609,15142.799805,14655.099609,14135.500000,13419.000000,13166.000000,0.000000,208.199997,0.000000,0.013221
2018/3/5,15956.200195,15956.200195,15956.200195,15748.000000,15748.000000,15238.099609,15238.099609,15142.799805,14655.099609,14135.500000,13419.000000,13166.000000,0.000000,208.199997,0.000000,0.013221
2018/3/6,15956.200195,15956.200195,15956.200195,15748.000000,15748.000000,15238.099609,15238.099609,15142.799805,14923.200195,14135.500000,13419.000000,13166.000000,0.000000,208.199997,0.000000,0.013221
2018/3/7,15956.200195,15956.200195,15956.200195,15956.200195,15748.000000,15238.099609,15238.099609,15142.799805,14923.200195,14135.500000,13390.000000,13166.000000,0.000000,208.199997,0.000000,0.013221
2018/3/8,15956.200195,15956.200195,15956.200195,15956.200195,15748.000000,15238.099609,15238.099609,15142.799805,14923.200195,14217.599609,13390.000000,13166.000000,0.000000,208.199997,0.000000,0.013221
2018/3/9,15956.200195,15956.200195,15956.200195,15956.200195,15956.200195,,15238.099609,15142.799805,14923.200195,14217.599609,13390.000000,13166.000000,-124.029999,-124.029999,-0.007773,-0.007773
2018/3/10,15832.169922,15956.200195,15956.200195,15956.200195,15956.200195,15748.000000,15238.099609,15142.799805,14923.200195,14217.599609,13390.000000,13129.000000,0.000000,-124.029999,0.000000,-0.007773
2018/3/11,15832.169922,15832.169922,15956.200195,15956.200195,15956.200195,15748.000000,15238.099609,15238.099609,14923.200195,14217.599609,13390.000000,13129.000000,0.000000,-124.029999,0.000000,-0.007773
2018/3/12,15832.169922,15832.169922,15832.169922,15956.200195,15956.200195,15748.000000,15238.099609,15238.099609,14923.200195,14217.599609,13390.000000,13129.000000,0.000000,-124.029999,0.000000,-0.007773
2018/3/13,15832.169922,15832.169922,15832.169922,15956.200195,15956.200195,15748.000000,15238.099609,15238.099609,15197.000000,14217.599609,13390.000000,13129.000000,0.000000,-124.029999,0.000000,-0.007773
2018/3/14,15832.169922,15832.169922,15832.169922,15832.169922,15956.200195,15748.000000,15238.099609,15238.099609,15197.000000,14217.599609,13261.000000,13129.000000,0.000000,-124.029999,0.000000,-0.007773
2018/3/15,15832.169922,15832.169922,15832.169922,15832.169922,15956.200195,15748.000000,15238.099609,15238.099609,15197.000000,14338.700195,13261.000000,13129.000000,0.000000,-124.029999,0.000000,-0.007773
2018/3/16,15832.169922,15832.169922,15832.169922,15832.169922,15832.169922,15956.200195,,15238.099609,15197.000000,14338.700195,13261.000000,13129.000000,140.419998,140.419998,0.008869,0.008869
2018/3/17,15972.589844,15832.169922,15832.169922,15832.169922,15832.169922,15956.200195,15748.000000,15238.099609,15197.000000,14338.700195,13261.000000,13182.000000,0.000000,140.419998,0.000000,0.008869
2018/3/18,15972.589844,15972.589844,15832.169922,15832.169922,15832.169922,15956.200195,15748.000000,15238.099609,15197.000000,14338.700195,13261.000000,13182.000000,0.000000,140.419998,0.000000,0.008869
2018/3/19,15972.589844,15972.589844,15972.589844,15832.169922,15832.169922,15956.200195,15748.000000,15238.099609,15197.000000,14338.700195,13261.000000,13182.000000,0.000000,140.419998,0.000000,0.008869
2018/3/20,15972.589844,15972.589844,15972.589844,15832.169922,15832.169922,15956.200195,15748.000000,15238.099609,15360.860352,14338.700195,13261.000000,13182.000000,0.000000,140.419998,0.000000,0.008869
